0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.0503830642686004,0.07701764588523052,0.11518020691849662,0.13482498596043246,0.16600648395392337,0.2142129524884494,0.2670706183361664,0.32020376419730967,0.3732064620349498,0.4229445304022492,0.47361043823248017,0.5267020341617257,0.5797949123706452,0.6305252353806887,0.6802037000751897,0.7331995967741161,0.7858412642934556,0.8298475305358084,0.8238548062147057,0.7746402103145242,0.7240630678149722,0.6742671943034177,0.6218408673210565,0.5731021876463589,0.5210218221370417,0.4689271927025056,0.4202038154132275,0.3676703178837524,0.31621866201483995,0.26722442184766315,0.21752490457912899,0.17075414298611957,0.13559842886254714,0.10315093685017307,0.08520402069613164,0.08271449719110469,0.10468049572049376,0.10550841024339774,0.08736569906856351,0.06302967665383608,0.03620818578085294,0.02412234626120735,0.0419008420242184,0.07193929438164659,0.10505394568402038,0.1325158008726004,0.12932337447641862,0.1209702643806344,0.13944086366941633,0.15821178137254643,0.16760183023932873,0.16107828318225814,0.13159962966127026,0.1365915258294199,0.18194249266595341,0.23289526945652583,0.2818443327688527,0.33346848775390225,0.3863312152078433,0.43551788154215454,0.48683964595251616,0.5399557903806935,0.5930671102895708,0.6442402284367152,0.6935419390033821,0.7464541386909362,0.7994247754606241,0.8361460577102682,0.8075603232571353,0.7555178192550347,0.7060972600472182,0.6550798513302964,0.6033484737305164,0.5544576262938685,0.5017447204928789,0.4501814329825824,0.4011774115328206,0.3484386373396371,0.29819725461332935,0.2483887424228588,0.19976571944017485,0.15352074745640631,0.11674719477765849,0.09982141272935308,0.08048437960107635,0.055656848738274145,0.03686347365648868,0.04413379820575636,0.07237293430479141,0.10676649274479033,0.13976009221235486,0.15946954051225593,0.1467411869247015,0.13613310388515942,0.15542173817067884,0.17588911430535026,0.18671197971122644,0.1751703690447881,0.13733676197880407,0.1298395521064093,0.17364923035800706,0.2224731200072989,0.27417990351092536,0.32714164761809617,0.3766931107157665,0.4275684673931599,0.4806680324530408,0.5332887806660338,0.5820599996380469,0.6340394970292547,0.6871660138046229,0.7397310790180676,0.7884632874984132,0.8405367081747532,0.8933964730748145,0.9256445749905731,0.8892720502249438,0.8382550543844955,0.7889571635298469,0.7369296362381617,0.6882305316659303,0.6358076815256148,0.5831244404230109,0.5368172323358797,0.4951565762429986,0.45181637581981127,0.40189434595232454,0.3529041390475185,0.3014788292037205,0.2527043031970495,0.2035045947919517,0.15802665787713666,0.12328933643968565,0.10689508443914841,0.08620899921617031,0.06157451135138303,0.04452054589155363,0.05378052760390262,0.08100629940160464,0.11377014337149205,0.14033888957975638,0.1389308451670157,0.12331541517948164,0.13579050436050444,0.15453457215920996,0.1539676448490105,0.14298994794599806,0.13289691934685066,0.14604210162423648,0.1944219942479054,0.24501876538451328,0.2947702603569864,0.34766565424522566,0.3975242406253865,0.4480588352445647,0.5011017988558402,0.5518455637478203,0.5995195344702875,0.6437430642325979,0.6954085580820017,0.7449467055839165,0.7958305321151873,0.8464900339745034,0.8512911674745842,0.806473464172377,0.7546190333034302,0.705654908392694,0.6540221326008682,0.6008994015661253,0.5477660395811552,0.49466315865571464,0.44372131970669315,0.39423046796550176,0.34195526212969485,0.29327003773373383,0.24192948436693906,0.19356470311089635,0.14613433168269896,0.10641350052886223,0.08194540604484113,0.060233358192736786,0.03507169023326906,0.0115255412867592,0.0,0.01626336810994311,0.04861351609191289,0.0821888727939688,0.10462692857447853,0.09834821971659835,0.10830417860108121,0.1392224468209281,0.16817703324522826,0.18767420393237688,0.19117266913865216,0.1734081659387836,0.15145240866887333,0.18632722041596672,0.23479519998856824,0.2872506927961722,0.33767766555716494,0.38763784972784077,0.4406626833863281,0.49246094234606064,0.5413227008493415,0.5940363770925507,0.6471675976148237,0.6996250322202056,0.7483308351729403,0.8005372821780177,0.8535988473130398,0.9019762966697089,0.9389799998882802,0.9288718442910047,0.881331507221766,0.8303311748516733,0.7781721508941541,0.7294630527533172,0.6769906807647688,0.62464335385471,0.5795952454269508,0.5351491597938485,0.4834511780837787,0.4347524439781707,0.3823289979858626,0.32919739907728385,0.27619675220850204,0.22651818056601924,0.17842983218761876,0.13991191477687182,0.11926441014743017,0.10489714208803425,0.08616073388437617,0.07339702056007757,0.08682864209540087,0.09851438727334683,0.11660930602369524,0.13328937047076417,0.15077848726625787,0.18871661723027078,0.23778374202603159,0.2864536353066347,0.3376969400286074,0.38655436488743056,0.43907488817339124,0.4885479566686919,0.5395117533495444,0.592550238715688,0.6428710198663368,0.6929360501368242,0.7459806973201866,0.7991140593051544,0.85218108836177,0.9024906161719701,0.952535664565008,1.0
